,dataset,embedding_model,agg_method,similarity,edge constructor,clusterer,depth,connected_nodes,percentage_connected,tag_counts,degree_of_separation
22,medium1k_200,mpnet,mean,cosine,random10,gmm70,2.0,17.0,0.063,"{1: {'Mental Health': 13, 'Health': 14, 'Self Improvement': 8, 'Science': 22, 'Writing': 32, 'Productivity': 24, 'Art': 29, 'Books': 4, 'Marketing': 13, 'Psychology': 7, 'Entrepreneurship': 16, 'Business': 12, 'Storytelling': 3, 'Technology': 7, 'Entertainment': 1, 'Lifestyle': 1, 'Life': 1, 'Coronavirus': 4}, 2: {'CLUSTER': 15, 'Mental Health': 5, 'Health': 7, 'Psychology': 7, 'Productivity': 4, 'Self Improvement': 1, 'Science': 3, 'Writing': 1, 'Art': 1}, 3: {'Health': 26, 'Mental Health': 18, 'Psychology': 22, 'Life Lessons': 1, 'Culture': 4, 'CLUSTER': 54, 'Productivity': 9, 'Art': 18, 'Technology': 17, 'Entrepreneurship': 6, 'Writing': 7, 'Work': 2, 'Life': 2, 'Education': 1, 'Self Improvement': 1, 'Books': 4, 'Lifestyle': 2, 'Entertainment': 5, 'Science': 3, 'Marketing': 2, 'Business': 3, 'Relationships': 1, 'Self': 1, 'Coronavirus': 1, 'Society': 1}}",
23,medium1k_200,mpnet,mean,cosine,random10,gmm70,3.0,79.0,0.292,"{1: {'Mental Health': 13, 'Health': 14, 'Self Improvement': 8, 'Science': 22, 'Writing': 32, 'Productivity': 24, 'Art': 29, 'Books': 4, 'Marketing': 13, 'Psychology': 7, 'Entrepreneurship': 16, 'Business': 12, 'Storytelling': 3, 'Technology': 7, 'Entertainment': 1, 'Lifestyle': 1, 'Life': 1, 'Coronavirus': 4}, 2: {'CLUSTER': 15, 'Mental Health': 5, 'Health': 7, 'Psychology': 7, 'Productivity': 4, 'Self Improvement': 1, 'Science': 3, 'Writing': 1, 'Art': 1}, 3: {'Health': 26, 'Mental Health': 18, 'Psychology': 22, 'Life Lessons': 1, 'Culture': 4, 'CLUSTER': 54, 'Productivity': 9, 'Art': 18, 'Technology': 17, 'Entrepreneurship': 6, 'Writing': 7, 'Work': 2, 'Life': 2, 'Education': 1, 'Self Improvement': 1, 'Books': 4, 'Lifestyle': 2, 'Entertainment': 5, 'Science': 3, 'Marketing': 2, 'Business': 3, 'Relationships': 1, 'Self': 1, 'Coronavirus': 1, 'Society': 1}}",
24,medium1k_200,mpnet,mean,cosine,random25,kmeans50,1.0,48.0,0.191,"{1: {'Writing': 26, 'Art': 27, 'Psychology': 8, 'Entrepreneurship': 7, 'Marketing': 2, 'Science': 9, 'Technology': 4, 'Productivity': 1, 'Mental Health': 1, 'Coronavirus': 1, 'Health': 3}, 2: {'Coronavirus': 5, 'Productivity': 13, 'Health': 14, 'Art': 12, 'CLUSTER': 37, 'Mental Health': 11, 'Writing': 10, 'Business': 13, 'Entrepreneurship': 10, 'Psychology': 14, 'Life Lessons': 1, 'Science': 15, 'Technology': 24, 'Entertainment': 2, 'Work': 4, 'Books': 4}, 3: {'Health': 43, 'Science': 32, 'Psychology': 29, 'Lifestyle': 8, 'Coronavirus': 11, 'Entrepreneurship': 26, 'Business': 32, 'Productivity': 40, 'Mental Health': 31, 'Life Lessons': 3, 'Self Improvement': 14, 'Education': 2, 'Writing': 45, 'Self-awareness': 5, 'Art': 44, 'CLUSTER': 12, 'Entertainment': 4, 'Technology': 44, 'Food': 1, 'Marketing': 23, 'Life': 3, 'Work': 6, 'Books': 10, 'Storytelling': 2, 'Society': 10, 'Culture': 6, 'Relationships': 3, 'Climate Change': 3, 'Finance': 1, 'Writing Tips': 3, 'Covid 19': 5, 'LGBTQ': 1, 'Self': 2}}",
25,medium1k_200,mpnet,mean,cosine,random25,kmeans50,2.0,37.0,0.147,"{1: {'Writing': 26, 'Art': 27, 'Psychology': 8, 'Entrepreneurship': 7, 'Marketing': 2, 'Science': 9, 'Technology': 4, 'Productivity': 1, 'Mental Health': 1, 'Coronavirus': 1, 'Health': 3}, 2: {'Coronavirus': 5, 'Productivity': 13, 'Health': 14, 'Art': 12, 'CLUSTER': 37, 'Mental Health': 11, 'Writing': 10, 'Business': 13, 'Entrepreneurship': 10, 'Psychology': 14, 'Life Lessons': 1, 'Science': 15, 'Technology': 24, 'Entertainment': 2, 'Work': 4, 'Books': 4}, 3: {'Health': 43, 'Science': 32, 'Psychology': 29, 'Lifestyle': 8, 'Coronavirus': 11, 'Entrepreneurship': 26, 'Business': 32, 'Productivity': 40, 'Mental Health': 31, 'Life Lessons': 3, 'Self Improvement': 14, 'Education': 2, 'Writing': 45, 'Self-awareness': 5, 'Art': 44, 'CLUSTER': 12, 'Entertainment': 4, 'Technology': 44, 'Food': 1, 'Marketing': 23, 'Life': 3, 'Work': 6, 'Books': 10, 'Storytelling': 2, 'Society': 10, 'Culture': 6, 'Relationships': 3, 'Climate Change': 3, 'Finance': 1, 'Writing Tips': 3, 'Covid 19': 5, 'LGBTQ': 1, 'Self': 2}}",
26,medium1k_200,mpnet,mean,cosine,random25,kmeans50,3.0,147.0,0.586,"{1: {'Writing': 26, 'Art': 27, 'Psychology': 8, 'Entrepreneurship': 7, 'Marketing': 2, 'Science': 9, 'Technology': 4, 'Productivity': 1, 'Mental Health': 1, 'Coronavirus': 1, 'Health': 3}, 2: {'Coronavirus': 5, 'Productivity': 13, 'Health': 14, 'Art': 12, 'CLUSTER': 37, 'Mental Health': 11, 'Writing': 10, 'Business': 13, 'Entrepreneurship': 10, 'Psychology': 14, 'Life Lessons': 1, 'Science': 15, 'Technology': 24, 'Entertainment': 2, 'Work': 4, 'Books': 4}, 3: {'Health': 43, 'Science': 32, 'Psychology': 29, 'Lifestyle': 8, 'Coronavirus': 11, 'Entrepreneurship': 26, 'Business': 32, 'Productivity': 40, 'Mental Health': 31, 'Life Lessons': 3, 'Self Improvement': 14, 'Education': 2, 'Writing': 45, 'Self-awareness': 5, 'Art': 44, 'CLUSTER': 12, 'Entertainment': 4, 'Technology': 44, 'Food': 1, 'Marketing': 23, 'Life': 3, 'Work': 6, 'Books': 10, 'Storytelling': 2, 'Society': 10, 'Culture': 6, 'Relationships': 3, 'Climate Change': 3, 'Finance': 1, 'Writing Tips': 3, 'Covid 19': 5, 'LGBTQ': 1, 'Self': 2}}",
27,medium1k_200,mpnet,mean,cosine,random25,kmeans70,1.0,49.0,0.181,"{1: {'Art': 17, 'Psychology': 3, 'Writing': 18, 'Productivity': 14, 'Entrepreneurship': 9, 'Health': 13, 'Science': 8, 'Covid 19': 3, 'Coronavirus': 4, 'Marketing': 6, 'Business': 4, 'Self Improvement': 3, 'Lifestyle': 1, 'Technology': 4, 'Mental Health': 5, 'Self': 1}, 2: {'Health': 17, 'Art': 21, 'CLUSTER': 46, 'Mental Health': 15, 'Psychology': 18, 'Entertainment': 6, 'Science': 15, 'Productivity': 12, 'Writing': 15, 'Business': 14, 'Technology': 18, 'Entrepreneurship': 11, 'Coronavirus': 4, 'Work': 3, 'Life Lessons': 3}, 3: {'Health': 34, 'Mental Health': 30, 'Psychology': 40, 'Science': 34, 'Self Improvement': 15, 'Art': 50, 'Self': 3, 'Society': 9, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'CLUSTER': 23, 'Life': 4, 'Writing': 45, 'Entrepreneurship': 19, 'Marketing': 17, 'Business': 22, 'Productivity': 33, 'Technology': 36, 'Books': 12, 'Writing Tips': 3, 'LGBTQ': 1, 'Coronavirus': 6, 'Covid 19': 1, 'Storytelling': 5, 'Lifestyle': 5, 'Climate Change': 4, 'Food': 1, 'Work': 3, 'Life Lessons': 3, 'Self-awareness': 3, 'Education': 2}}",
28,medium1k_200,mpnet,mean,cosine,random25,kmeans70,2.0,46.0,0.17,"{1: {'Art': 17, 'Psychology': 3, 'Writing': 18, 'Productivity': 14, 'Entrepreneurship': 9, 'Health': 13, 'Science': 8, 'Covid 19': 3, 'Coronavirus': 4, 'Marketing': 6, 'Business': 4, 'Self Improvement': 3, 'Lifestyle': 1, 'Technology': 4, 'Mental Health': 5, 'Self': 1}, 2: {'Health': 17, 'Art': 21, 'CLUSTER': 46, 'Mental Health': 15, 'Psychology': 18, 'Entertainment': 6, 'Science': 15, 'Productivity': 12, 'Writing': 15, 'Business': 14, 'Technology': 18, 'Entrepreneurship': 11, 'Coronavirus': 4, 'Work': 3, 'Life Lessons': 3}, 3: {'Health': 34, 'Mental Health': 30, 'Psychology': 40, 'Science': 34, 'Self Improvement': 15, 'Art': 50, 'Self': 3, 'Society': 9, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'CLUSTER': 23, 'Life': 4, 'Writing': 45, 'Entrepreneurship': 19, 'Marketing': 17, 'Business': 22, 'Productivity': 33, 'Technology': 36, 'Books': 12, 'Writing Tips': 3, 'LGBTQ': 1, 'Coronavirus': 6, 'Covid 19': 1, 'Storytelling': 5, 'Lifestyle': 5, 'Climate Change': 4, 'Food': 1, 'Work': 3, 'Life Lessons': 3, 'Self-awareness': 3, 'Education': 2}}",
29,medium1k_200,mpnet,mean,cosine,random25,kmeans70,3.0,149.0,0.55,"{1: {'Art': 17, 'Psychology': 3, 'Writing': 18, 'Productivity': 14, 'Entrepreneurship': 9, 'Health': 13, 'Science': 8, 'Covid 19': 3, 'Coronavirus': 4, 'Marketing': 6, 'Business': 4, 'Self Improvement': 3, 'Lifestyle': 1, 'Technology': 4, 'Mental Health': 5, 'Self': 1}, 2: {'Health': 17, 'Art': 21, 'CLUSTER': 46, 'Mental Health': 15, 'Psychology': 18, 'Entertainment': 6, 'Science': 15, 'Productivity': 12, 'Writing': 15, 'Business': 14, 'Technology': 18, 'Entrepreneurship': 11, 'Coronavirus': 4, 'Work': 3, 'Life Lessons': 3}, 3: {'Health': 34, 'Mental Health': 30, 'Psychology': 40, 'Science': 34, 'Self Improvement': 15, 'Art': 50, 'Self': 3, 'Society': 9, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'CLUSTER': 23, 'Life': 4, 'Writing': 45, 'Entrepreneurship': 19, 'Marketing': 17, 'Business': 22, 'Productivity': 33, 'Technology': 36, 'Books': 12, 'Writing Tips': 3, 'LGBTQ': 1, 'Coronavirus': 6, 'Covid 19': 1, 'Storytelling': 5, 'Lifestyle': 5, 'Climate Change': 4, 'Food': 1, 'Work': 3, 'Life Lessons': 3, 'Self-awareness': 3, 'Education': 2}}",
30,medium1k_200,mpnet,mean,cosine,random25,gmm50,1.0,51.0,0.203,"{1: {'Mental Health': 7, 'Health': 12, 'Science': 9, 'Self Improvement': 3, 'Writing': 30, 'Art': 22, 'Entrepreneurship': 11, 'Marketing': 8, 'Psychology': 3, 'Productivity': 10, 'Books': 2, 'Coronavirus': 3}, 2: {'CLUSTER': 39, 'Psychology': 16, 'Self Improvement': 10, 'Productivity': 12, 'Entrepreneurship': 9, 'Mental Health': 14, 'Health': 17, 'Science': 13}, 3: {'Writing': 41, 'Technology': 53, 'Business': 29, 'Art': 44, 'Psychology': 39, 'Self Improvement': 12, 'CLUSTER': 10, 'Productivity': 35, 'Entrepreneurship': 21, 'Marketing': 17, 'Self-awareness': 5, 'Finance': 1, 'Writing Tips': 3, 'Work': 5, 'Coronavirus': 9, 'Society': 6, 'Mental Health': 26, 'Entertainment': 9, 'Culture': 5, 'Books': 8, 'Relationships': 2, 'Health': 29, 'Storytelling': 3, 'Life Lessons': 3, 'Science': 32, 'Lifestyle': 7, 'Education': 2, 'Food': 1, 'Life': 4, 'Climate Change': 4, 'Covid 19': 3, 'Self': 1}}",
31,medium1k_200,mpnet,mean,cosine,random25,gmm50,2.0,39.0,0.155,"{1: {'Mental Health': 7, 'Health': 12, 'Science': 9, 'Self Improvement': 3, 'Writing': 30, 'Art': 22, 'Entrepreneurship': 11, 'Marketing': 8, 'Psychology': 3, 'Productivity': 10, 'Books': 2, 'Coronavirus': 3}, 2: {'CLUSTER': 39, 'Psychology': 16, 'Self Improvement': 10, 'Productivity': 12, 'Entrepreneurship': 9, 'Mental Health': 14, 'Health': 17, 'Science': 13}, 3: {'Writing': 41, 'Technology': 53, 'Business': 29, 'Art': 44, 'Psychology': 39, 'Self Improvement': 12, 'CLUSTER': 10, 'Productivity': 35, 'Entrepreneurship': 21, 'Marketing': 17, 'Self-awareness': 5, 'Finance': 1, 'Writing Tips': 3, 'Work': 5, 'Coronavirus': 9, 'Society': 6, 'Mental Health': 26, 'Entertainment': 9, 'Culture': 5, 'Books': 8, 'Relationships': 2, 'Health': 29, 'Storytelling': 3, 'Life Lessons': 3, 'Science': 32, 'Lifestyle': 7, 'Education': 2, 'Food': 1, 'Life': 4, 'Climate Change': 4, 'Covid 19': 3, 'Self': 1}}",
32,medium1k_200,mpnet,mean,cosine,random25,gmm50,3.0,148.0,0.59,"{1: {'Mental Health': 7, 'Health': 12, 'Science': 9, 'Self Improvement': 3, 'Writing': 30, 'Art': 22, 'Entrepreneurship': 11, 'Marketing': 8, 'Psychology': 3, 'Productivity': 10, 'Books': 2, 'Coronavirus': 3}, 2: {'CLUSTER': 39, 'Psychology': 16, 'Self Improvement': 10, 'Productivity': 12, 'Entrepreneurship': 9, 'Mental Health': 14, 'Health': 17, 'Science': 13}, 3: {'Writing': 41, 'Technology': 53, 'Business': 29, 'Art': 44, 'Psychology': 39, 'Self Improvement': 12, 'CLUSTER': 10, 'Productivity': 35, 'Entrepreneurship': 21, 'Marketing': 17, 'Self-awareness': 5, 'Finance': 1, 'Writing Tips': 3, 'Work': 5, 'Coronavirus': 9, 'Society': 6, 'Mental Health': 26, 'Entertainment': 9, 'Culture': 5, 'Books': 8, 'Relationships': 2, 'Health': 29, 'Storytelling': 3, 'Life Lessons': 3, 'Science': 32, 'Lifestyle': 7, 'Education': 2, 'Food': 1, 'Life': 4, 'Climate Change': 4, 'Covid 19': 3, 'Self': 1}}",
33,medium1k_200,mpnet,mean,cosine,random25,gmm70,1.0,34.0,0.125,"{1: {'Mental Health': 2, 'Health': 3, 'Self Improvement': 2, 'Science': 2, 'Writing': 10, 'Entrepreneurship': 6, 'Marketing': 8, 'Business': 7, 'Entertainment': 1, 'Art': 13, 'Productivity': 15, 'Life': 1, 'Books': 2, 'Psychology': 3}, 2: {'CLUSTER': 49, 'Mental Health': 16, 'Health': 21, 'Psychology': 19, 'Science': 16, 'Self Improvement': 7, 'Productivity': 13}, 3: {'Health': 44, 'Mental Health': 33, 'Psychology': 35, 'Life Lessons': 5, 'Culture': 9, 'CLUSTER': 20, 'Technology': 50, 'Science': 36, 'Self Improvement': 16, 'Productivity': 39, 'Entrepreneurship': 22, 'Business': 18, 'Writing': 47, 'Art': 47, 'Books': 10, 'Marketing': 13, 'Writing Tips': 4, 'Society': 8, 'Relationships': 3, 'Climate Change': 2, 'Self': 3, 'Life': 3, 'Entertainment': 7, 'Coronavirus': 10, 'Storytelling': 5, 'Work': 6, 'Self-awareness': 4, 'Lifestyle': 5, 'Covid 19': 6, 'LGBTQ': 1, 'Food': 1, 'Finance': 1, 'Education': 1}}",
34,medium1k_200,mpnet,mean,cosine,random25,gmm70,2.0,49.0,0.181,"{1: {'Mental Health': 2, 'Health': 3, 'Self Improvement': 2, 'Science': 2, 'Writing': 10, 'Entrepreneurship': 6, 'Marketing': 8, 'Business': 7, 'Entertainment': 1, 'Art': 13, 'Productivity': 15, 'Life': 1, 'Books': 2, 'Psychology': 3}, 2: {'CLUSTER': 49, 'Mental Health': 16, 'Health': 21, 'Psychology': 19, 'Science': 16, 'Self Improvement': 7, 'Productivity': 13}, 3: {'Health': 44, 'Mental Health': 33, 'Psychology': 35, 'Life Lessons': 5, 'Culture': 9, 'CLUSTER': 20, 'Technology': 50, 'Science': 36, 'Self Improvement': 16, 'Productivity': 39, 'Entrepreneurship': 22, 'Business': 18, 'Writing': 47, 'Art': 47, 'Books': 10, 'Marketing': 13, 'Writing Tips': 4, 'Society': 8, 'Relationships': 3, 'Climate Change': 2, 'Self': 3, 'Life': 3, 'Entertainment': 7, 'Coronavirus': 10, 'Storytelling': 5, 'Work': 6, 'Self-awareness': 4, 'Lifestyle': 5, 'Covid 19': 6, 'LGBTQ': 1, 'Food': 1, 'Finance': 1, 'Education': 1}}",
35,medium1k_200,mpnet,mean,cosine,random25,gmm70,3.0,164.0,0.605,"{1: {'Mental Health': 2, 'Health': 3, 'Self Improvement': 2, 'Science': 2, 'Writing': 10, 'Entrepreneurship': 6, 'Marketing': 8, 'Business': 7, 'Entertainment': 1, 'Art': 13, 'Productivity': 15, 'Life': 1, 'Books': 2, 'Psychology': 3}, 2: {'CLUSTER': 49, 'Mental Health': 16, 'Health': 21, 'Psychology': 19, 'Science': 16, 'Self Improvement': 7, 'Productivity': 13}, 3: {'Health': 44, 'Mental Health': 33, 'Psychology': 35, 'Life Lessons': 5, 'Culture': 9, 'CLUSTER': 20, 'Technology': 50, 'Science': 36, 'Self Improvement': 16, 'Productivity': 39, 'Entrepreneurship': 22, 'Business': 18, 'Writing': 47, 'Art': 47, 'Books': 10, 'Marketing': 13, 'Writing Tips': 4, 'Society': 8, 'Relationships': 3, 'Climate Change': 2, 'Self': 3, 'Life': 3, 'Entertainment': 7, 'Coronavirus': 10, 'Storytelling': 5, 'Work': 6, 'Self-awareness': 4, 'Lifestyle': 5, 'Covid 19': 6, 'LGBTQ': 1, 'Food': 1, 'Finance': 1, 'Education': 1}}",
36,medium1k_200,mpnet,mean,cosine,knn50,kmeans50,1.0,7.0,0.028,"{1: {'Psychology': 4, 'Art': 5, 'Writing': 2}, 2: {'Productivity': 15, 'Work': 5, 'Health': 23, 'Art': 17, 'CLUSTER': 49, 'Writing': 12, 'Mental Health': 18, 'Business': 15, 'Technology': 29, 'Psychology': 21, 'Books': 6, 'Entrepreneurship': 12, 'Life Lessons': 3, 'Coronavirus': 6, 'Science': 20, 'Entertainment': 6}, 3: {'Productivity': 56, 'Life': 6, 'Business': 33, 'Art': 66, 'Writing': 69, 'Psychology': 39, 'Work': 8, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Books': 13, 'Mental Health': 36, 'Technology': 55, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Storytelling': 6, 'Life Lessons': 4, 'Writing Tips': 5, 'Self': 4, 'Science': 41, 'Coronavirus': 13, 'Finance': 1, 'Relationships': 4, 'Society': 11, 'Culture': 9, 'Entertainment': 8, 'Covid 19': 6, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
37,medium1k_200,mpnet,mean,cosine,knn50,kmeans50,2.0,49.0,0.195,"{1: {'Psychology': 4, 'Art': 5, 'Writing': 2}, 2: {'Productivity': 15, 'Work': 5, 'Health': 23, 'Art': 17, 'CLUSTER': 49, 'Writing': 12, 'Mental Health': 18, 'Business': 15, 'Technology': 29, 'Psychology': 21, 'Books': 6, 'Entrepreneurship': 12, 'Life Lessons': 3, 'Coronavirus': 6, 'Science': 20, 'Entertainment': 6}, 3: {'Productivity': 56, 'Life': 6, 'Business': 33, 'Art': 66, 'Writing': 69, 'Psychology': 39, 'Work': 8, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Books': 13, 'Mental Health': 36, 'Technology': 55, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Storytelling': 6, 'Life Lessons': 4, 'Writing Tips': 5, 'Self': 4, 'Science': 41, 'Coronavirus': 13, 'Finance': 1, 'Relationships': 4, 'Society': 11, 'Culture': 9, 'Entertainment': 8, 'Covid 19': 6, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
38,medium1k_200,mpnet,mean,cosine,knn50,kmeans50,3.0,191.0,0.761,"{1: {'Psychology': 4, 'Art': 5, 'Writing': 2}, 2: {'Productivity': 15, 'Work': 5, 'Health': 23, 'Art': 17, 'CLUSTER': 49, 'Writing': 12, 'Mental Health': 18, 'Business': 15, 'Technology': 29, 'Psychology': 21, 'Books': 6, 'Entrepreneurship': 12, 'Life Lessons': 3, 'Coronavirus': 6, 'Science': 20, 'Entertainment': 6}, 3: {'Productivity': 56, 'Life': 6, 'Business': 33, 'Art': 66, 'Writing': 69, 'Psychology': 39, 'Work': 8, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Books': 13, 'Mental Health': 36, 'Technology': 55, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Storytelling': 6, 'Life Lessons': 4, 'Writing Tips': 5, 'Self': 4, 'Science': 41, 'Coronavirus': 13, 'Finance': 1, 'Relationships': 4, 'Society': 11, 'Culture': 9, 'Entertainment': 8, 'Covid 19': 6, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
39,medium1k_200,mpnet,mean,cosine,knn50,kmeans70,1.0,5.0,0.018,"{1: {'Psychology': 3, 'Art': 4, 'Writing': 1}, 2: {'Productivity': 18, 'Work': 8, 'Health': 26, 'Art': 25, 'CLUSTER': 68, 'Writing': 19, 'Mental Health': 22, 'Business': 19, 'Technology': 32, 'Psychology': 22, 'Entrepreneurship': 17, 'Life Lessons': 4, 'Coronavirus': 6, 'Science': 23, 'Entertainment': 6}, 3: {'Productivity': 59, 'Life': 6, 'Business': 33, 'Art': 67, 'Writing': 70, 'Books': 14, 'Psychology': 40, 'Work': 9, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Mental Health': 37, 'Technology': 55, 'Lifestyle': 8, 'CLUSTER': 1, 'Entrepreneurship': 33, 'Self-awareness': 7, 'Life Lessons': 4, 'Self': 4, 'Science': 42, 'Coronavirus': 13, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Covid 19': 6, 'Finance': 1, 'Entertainment': 8, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
40,medium1k_200,mpnet,mean,cosine,knn50,kmeans70,2.0,68.0,0.251,"{1: {'Psychology': 3, 'Art': 4, 'Writing': 1}, 2: {'Productivity': 18, 'Work': 8, 'Health': 26, 'Art': 25, 'CLUSTER': 68, 'Writing': 19, 'Mental Health': 22, 'Business': 19, 'Technology': 32, 'Psychology': 22, 'Entrepreneurship': 17, 'Life Lessons': 4, 'Coronavirus': 6, 'Science': 23, 'Entertainment': 6}, 3: {'Productivity': 59, 'Life': 6, 'Business': 33, 'Art': 67, 'Writing': 70, 'Books': 14, 'Psychology': 40, 'Work': 9, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Mental Health': 37, 'Technology': 55, 'Lifestyle': 8, 'CLUSTER': 1, 'Entrepreneurship': 33, 'Self-awareness': 7, 'Life Lessons': 4, 'Self': 4, 'Science': 42, 'Coronavirus': 13, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Covid 19': 6, 'Finance': 1, 'Entertainment': 8, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
41,medium1k_200,mpnet,mean,cosine,knn50,kmeans70,3.0,194.0,0.716,"{1: {'Psychology': 3, 'Art': 4, 'Writing': 1}, 2: {'Productivity': 18, 'Work': 8, 'Health': 26, 'Art': 25, 'CLUSTER': 68, 'Writing': 19, 'Mental Health': 22, 'Business': 19, 'Technology': 32, 'Psychology': 22, 'Entrepreneurship': 17, 'Life Lessons': 4, 'Coronavirus': 6, 'Science': 23, 'Entertainment': 6}, 3: {'Productivity': 59, 'Life': 6, 'Business': 33, 'Art': 67, 'Writing': 70, 'Books': 14, 'Psychology': 40, 'Work': 9, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Mental Health': 37, 'Technology': 55, 'Lifestyle': 8, 'CLUSTER': 1, 'Entrepreneurship': 33, 'Self-awareness': 7, 'Life Lessons': 4, 'Self': 4, 'Science': 42, 'Coronavirus': 13, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Covid 19': 6, 'Finance': 1, 'Entertainment': 8, 'Climate Change': 4, 'LGBTQ': 1, 'Food': 1}}",
42,medium1k_200,mpnet,mean,cosine,knn50,gmm50,1.0,4.0,0.016,"{1: {'Mental Health': 3, 'Health': 4, 'Self Improvement': 3, 'Science': 3}, 2: {'Productivity': 16, 'Health': 22, 'CLUSTER': 49, 'Mental Health': 17, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 16, 'Self Improvement': 11}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Coronavirus': 14, 'Productivity': 61, 'Health': 45, 'Life Lessons': 5, 'Mental Health': 35, 'Science': 41, 'Technology': 56, 'Entrepreneurship': 33, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Books': 14, 'Education': 2, 'Self Improvement': 18, 'Lifestyle': 8, 'Society': 11, 'Self': 4, 'Marketing': 27, 'Covid 19': 6, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Self-awareness': 7, 'Storytelling': 6, 'Writing Tips': 5, 'Food': 1, 'Finance': 1, 'Climate Change': 4}}",
43,medium1k_200,mpnet,mean,cosine,knn50,gmm50,2.0,49.0,0.195,"{1: {'Mental Health': 3, 'Health': 4, 'Self Improvement': 3, 'Science': 3}, 2: {'Productivity': 16, 'Health': 22, 'CLUSTER': 49, 'Mental Health': 17, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 16, 'Self Improvement': 11}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Coronavirus': 14, 'Productivity': 61, 'Health': 45, 'Life Lessons': 5, 'Mental Health': 35, 'Science': 41, 'Technology': 56, 'Entrepreneurship': 33, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Books': 14, 'Education': 2, 'Self Improvement': 18, 'Lifestyle': 8, 'Society': 11, 'Self': 4, 'Marketing': 27, 'Covid 19': 6, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Self-awareness': 7, 'Storytelling': 6, 'Writing Tips': 5, 'Food': 1, 'Finance': 1, 'Climate Change': 4}}",
44,medium1k_200,mpnet,mean,cosine,knn50,gmm50,3.0,196.0,0.781,"{1: {'Mental Health': 3, 'Health': 4, 'Self Improvement': 3, 'Science': 3}, 2: {'Productivity': 16, 'Health': 22, 'CLUSTER': 49, 'Mental Health': 17, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 16, 'Self Improvement': 11}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Coronavirus': 14, 'Productivity': 61, 'Health': 45, 'Life Lessons': 5, 'Mental Health': 35, 'Science': 41, 'Technology': 56, 'Entrepreneurship': 33, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Books': 14, 'Education': 2, 'Self Improvement': 18, 'Lifestyle': 8, 'Society': 11, 'Self': 4, 'Marketing': 27, 'Covid 19': 6, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Self-awareness': 7, 'Storytelling': 6, 'Writing Tips': 5, 'Food': 1, 'Finance': 1, 'Climate Change': 4}}",
