,dataset,embedding_model,agg_method,similarity,edge constructor,clusterer,depth,connected_nodes,percentage_connected,tag_counts,degree_of_separation
22,medium1k_200,nomic,mean,cosine,random10,gmm70,2.0,21.0,0.077,"{1: {'Productivity': 13, 'Health': 8, 'Mental Health': 10, 'Psychology': 8, 'Self Improvement': 5, 'Marketing': 7, 'Entrepreneurship': 3, 'Business': 5, 'Storytelling': 2, 'Society': 2, 'Writing': 9, 'Art': 14, 'Technology': 13, 'Coronavirus': 7, 'Science': 18, 'Life': 1, 'Books': 1, 'Culture': 1, 'Entertainment': 1}, 2: {'CLUSTER': 21, 'Health': 5, 'Mental Health': 4, 'Psychology': 6, 'Productivity': 6, 'Self Improvement': 4}, 3: {'Technology': 23, 'Health': 16, 'Science': 16, 'Lifestyle': 6, 'CLUSTER': 48, 'Climate Change': 3, 'Marketing': 16, 'Entrepreneurship': 23, 'Business': 13, 'Mental Health': 9, 'Psychology': 14, 'Writing': 41, 'Society': 4, 'Culture': 2, 'Relationships': 2, 'Art': 32, 'Productivity': 35, 'Self-awareness': 4, 'Finance': 1, 'Books': 6, 'Self Improvement': 10, 'Life Lessons': 2, 'Storytelling': 1, 'Writing Tips': 2, 'Entertainment': 2, 'Work': 8, 'Self': 2, 'Life': 2, 'Education': 1}}",
23,medium1k_200,nomic,mean,cosine,random10,gmm70,3.0,117.0,0.432,"{1: {'Productivity': 13, 'Health': 8, 'Mental Health': 10, 'Psychology': 8, 'Self Improvement': 5, 'Marketing': 7, 'Entrepreneurship': 3, 'Business': 5, 'Storytelling': 2, 'Society': 2, 'Writing': 9, 'Art': 14, 'Technology': 13, 'Coronavirus': 7, 'Science': 18, 'Life': 1, 'Books': 1, 'Culture': 1, 'Entertainment': 1}, 2: {'CLUSTER': 21, 'Health': 5, 'Mental Health': 4, 'Psychology': 6, 'Productivity': 6, 'Self Improvement': 4}, 3: {'Technology': 23, 'Health': 16, 'Science': 16, 'Lifestyle': 6, 'CLUSTER': 48, 'Climate Change': 3, 'Marketing': 16, 'Entrepreneurship': 23, 'Business': 13, 'Mental Health': 9, 'Psychology': 14, 'Writing': 41, 'Society': 4, 'Culture': 2, 'Relationships': 2, 'Art': 32, 'Productivity': 35, 'Self-awareness': 4, 'Finance': 1, 'Books': 6, 'Self Improvement': 10, 'Life Lessons': 2, 'Storytelling': 1, 'Writing Tips': 2, 'Entertainment': 2, 'Work': 8, 'Self': 2, 'Life': 2, 'Education': 1}}",
24,medium1k_200,nomic,mean,cosine,random25,kmeans50,1.0,51.0,0.203,"{1: {'Writing': 25, 'Art': 14, 'Psychology': 5, 'Coronavirus': 3, 'Health': 3, 'Science': 5, 'Covid 19': 2, 'Productivity': 15, 'Marketing': 13, 'Technology': 3, 'Mental Health': 6, 'Self': 1, 'Entrepreneurship': 10, 'Books': 1}, 2: {'Productivity': 10, 'Health': 17, 'Art': 14, 'CLUSTER': 35, 'Writing': 13, 'Mental Health': 13, 'Technology': 19, 'Psychology': 14, 'Science': 15, 'Books': 6, 'Entertainment': 7, 'Business': 11, 'Work': 2, 'Entrepreneurship': 8, 'Life': 3}, 3: {'Science': 36, 'Mental Health': 29, 'Health': 40, 'Psychology': 36, 'Self Improvement': 20, 'Writing': 45, 'Productivity': 37, 'Art': 48, 'Education': 2, 'Books': 12, 'Technology': 46, 'CLUSTER': 14, 'Climate Change': 4, 'Entertainment': 8, 'Culture': 6, 'Food': 1, 'Lifestyle': 8, 'Storytelling': 6, 'Writing Tips': 3, 'Relationships': 4, 'Marketing': 10, 'Business': 19, 'Society': 5, 'Coronavirus': 9, 'Covid 19': 2, 'Work': 4, 'Entrepreneurship': 17, 'Self-awareness': 7, 'Life Lessons': 4, 'Life': 3, 'Self': 2, 'LGBTQ': 1, 'Finance': 1}}",
25,medium1k_200,nomic,mean,cosine,random25,kmeans50,2.0,35.0,0.139,"{1: {'Writing': 25, 'Art': 14, 'Psychology': 5, 'Coronavirus': 3, 'Health': 3, 'Science': 5, 'Covid 19': 2, 'Productivity': 15, 'Marketing': 13, 'Technology': 3, 'Mental Health': 6, 'Self': 1, 'Entrepreneurship': 10, 'Books': 1}, 2: {'Productivity': 10, 'Health': 17, 'Art': 14, 'CLUSTER': 35, 'Writing': 13, 'Mental Health': 13, 'Technology': 19, 'Psychology': 14, 'Science': 15, 'Books': 6, 'Entertainment': 7, 'Business': 11, 'Work': 2, 'Entrepreneurship': 8, 'Life': 3}, 3: {'Science': 36, 'Mental Health': 29, 'Health': 40, 'Psychology': 36, 'Self Improvement': 20, 'Writing': 45, 'Productivity': 37, 'Art': 48, 'Education': 2, 'Books': 12, 'Technology': 46, 'CLUSTER': 14, 'Climate Change': 4, 'Entertainment': 8, 'Culture': 6, 'Food': 1, 'Lifestyle': 8, 'Storytelling': 6, 'Writing Tips': 3, 'Relationships': 4, 'Marketing': 10, 'Business': 19, 'Society': 5, 'Coronavirus': 9, 'Covid 19': 2, 'Work': 4, 'Entrepreneurship': 17, 'Self-awareness': 7, 'Life Lessons': 4, 'Life': 3, 'Self': 2, 'LGBTQ': 1, 'Finance': 1}}",
26,medium1k_200,nomic,mean,cosine,random25,kmeans50,3.0,147.0,0.586,"{1: {'Writing': 25, 'Art': 14, 'Psychology': 5, 'Coronavirus': 3, 'Health': 3, 'Science': 5, 'Covid 19': 2, 'Productivity': 15, 'Marketing': 13, 'Technology': 3, 'Mental Health': 6, 'Self': 1, 'Entrepreneurship': 10, 'Books': 1}, 2: {'Productivity': 10, 'Health': 17, 'Art': 14, 'CLUSTER': 35, 'Writing': 13, 'Mental Health': 13, 'Technology': 19, 'Psychology': 14, 'Science': 15, 'Books': 6, 'Entertainment': 7, 'Business': 11, 'Work': 2, 'Entrepreneurship': 8, 'Life': 3}, 3: {'Science': 36, 'Mental Health': 29, 'Health': 40, 'Psychology': 36, 'Self Improvement': 20, 'Writing': 45, 'Productivity': 37, 'Art': 48, 'Education': 2, 'Books': 12, 'Technology': 46, 'CLUSTER': 14, 'Climate Change': 4, 'Entertainment': 8, 'Culture': 6, 'Food': 1, 'Lifestyle': 8, 'Storytelling': 6, 'Writing Tips': 3, 'Relationships': 4, 'Marketing': 10, 'Business': 19, 'Society': 5, 'Coronavirus': 9, 'Covid 19': 2, 'Work': 4, 'Entrepreneurship': 17, 'Self-awareness': 7, 'Life Lessons': 4, 'Life': 3, 'Self': 2, 'LGBTQ': 1, 'Finance': 1}}",
27,medium1k_200,nomic,mean,cosine,random25,kmeans70,1.0,76.0,0.28,"{1: {'Psychology': 8, 'Art': 23, 'Writing': 36, 'Storytelling': 1, 'Marketing': 16, 'Entrepreneurship': 17, 'Business': 4, 'Coronavirus': 2, 'Society': 1, 'Productivity': 24, 'Technology': 6, 'Work': 3, 'Books': 1, 'Mental Health': 5, 'Science': 10}, 2: {'CLUSTER': 39, 'Mental Health': 12, 'Psychology': 12, 'Art': 16, 'Entertainment': 5, 'Technology': 15, 'Health': 14, 'Life': 4, 'Writing': 8, 'Entrepreneurship': 8, 'Productivity': 8, 'Science': 12, 'Self Improvement': 5, 'Life Lessons': 2, 'Books': 3, 'Business': 9, 'Coronavirus': 4}, 3: {'Art': 41, 'Self': 4, 'Mental Health': 27, 'Psychology': 30, 'Society': 7, 'CLUSTER': 30, 'Entertainment': 6, 'Relationships': 2, 'Technology': 27, 'Health': 27, 'Life': 4, 'Writing': 28, 'Entrepreneurship': 10, 'Marketing': 3, 'Productivity': 25, 'Science': 19, 'Self Improvement': 12, 'Culture': 3, 'Books': 7, 'Storytelling': 4, 'Life Lessons': 2, 'Writing Tips': 2, 'Education': 1, 'Business': 10, 'Coronavirus': 8, 'Lifestyle': 8, 'Climate Change': 4, 'Self-awareness': 3, 'Food': 1, 'Covid 19': 4}}",
28,medium1k_200,nomic,mean,cosine,random25,kmeans70,2.0,39.0,0.144,"{1: {'Psychology': 8, 'Art': 23, 'Writing': 36, 'Storytelling': 1, 'Marketing': 16, 'Entrepreneurship': 17, 'Business': 4, 'Coronavirus': 2, 'Society': 1, 'Productivity': 24, 'Technology': 6, 'Work': 3, 'Books': 1, 'Mental Health': 5, 'Science': 10}, 2: {'CLUSTER': 39, 'Mental Health': 12, 'Psychology': 12, 'Art': 16, 'Entertainment': 5, 'Technology': 15, 'Health': 14, 'Life': 4, 'Writing': 8, 'Entrepreneurship': 8, 'Productivity': 8, 'Science': 12, 'Self Improvement': 5, 'Life Lessons': 2, 'Books': 3, 'Business': 9, 'Coronavirus': 4}, 3: {'Art': 41, 'Self': 4, 'Mental Health': 27, 'Psychology': 30, 'Society': 7, 'CLUSTER': 30, 'Entertainment': 6, 'Relationships': 2, 'Technology': 27, 'Health': 27, 'Life': 4, 'Writing': 28, 'Entrepreneurship': 10, 'Marketing': 3, 'Productivity': 25, 'Science': 19, 'Self Improvement': 12, 'Culture': 3, 'Books': 7, 'Storytelling': 4, 'Life Lessons': 2, 'Writing Tips': 2, 'Education': 1, 'Business': 10, 'Coronavirus': 8, 'Lifestyle': 8, 'Climate Change': 4, 'Self-awareness': 3, 'Food': 1, 'Covid 19': 4}}",
29,medium1k_200,nomic,mean,cosine,random25,kmeans70,3.0,120.0,0.443,"{1: {'Psychology': 8, 'Art': 23, 'Writing': 36, 'Storytelling': 1, 'Marketing': 16, 'Entrepreneurship': 17, 'Business': 4, 'Coronavirus': 2, 'Society': 1, 'Productivity': 24, 'Technology': 6, 'Work': 3, 'Books': 1, 'Mental Health': 5, 'Science': 10}, 2: {'CLUSTER': 39, 'Mental Health': 12, 'Psychology': 12, 'Art': 16, 'Entertainment': 5, 'Technology': 15, 'Health': 14, 'Life': 4, 'Writing': 8, 'Entrepreneurship': 8, 'Productivity': 8, 'Science': 12, 'Self Improvement': 5, 'Life Lessons': 2, 'Books': 3, 'Business': 9, 'Coronavirus': 4}, 3: {'Art': 41, 'Self': 4, 'Mental Health': 27, 'Psychology': 30, 'Society': 7, 'CLUSTER': 30, 'Entertainment': 6, 'Relationships': 2, 'Technology': 27, 'Health': 27, 'Life': 4, 'Writing': 28, 'Entrepreneurship': 10, 'Marketing': 3, 'Productivity': 25, 'Science': 19, 'Self Improvement': 12, 'Culture': 3, 'Books': 7, 'Storytelling': 4, 'Life Lessons': 2, 'Writing Tips': 2, 'Education': 1, 'Business': 10, 'Coronavirus': 8, 'Lifestyle': 8, 'Climate Change': 4, 'Self-awareness': 3, 'Food': 1, 'Covid 19': 4}}",
30,medium1k_200,nomic,mean,cosine,random25,gmm50,1.0,33.0,0.131,"{1: {'Productivity': 1, 'Health': 3, 'Mental Health': 3, 'Psychology': 1, 'Self Improvement': 1, 'Science': 19, 'Technology': 8, 'Coronavirus': 6, 'Writing': 5, 'Entrepreneurship': 3, 'Art': 3, 'Culture': 1, 'Entertainment': 1}, 2: {'Productivity': 12, 'CLUSTER': 38, 'Mental Health': 12, 'Psychology': 14, 'Self Improvement': 6, 'Health': 14}, 3: {'Productivity': 59, 'Life': 6, 'Business': 30, 'Art': 68, 'Writing': 66, 'Books': 14, 'Entrepreneurship': 31, 'Self Improvement': 19, 'Mental Health': 35, 'Psychology': 35, 'Life Lessons': 5, 'Technology': 42, 'Entertainment': 8, 'Relationships': 4, 'Education': 2, 'CLUSTER': 11, 'Society': 9, 'Health': 32, 'Self': 3, 'Marketing': 25, 'Writing Tips': 5, 'Work': 8, 'Culture': 6, 'Science': 20, 'Covid 19': 2, 'Coronavirus': 6, 'Self-awareness': 5, 'Lifestyle': 7, 'Storytelling': 6, 'Food': 1, 'Climate Change': 3, 'LGBTQ': 1}}",
31,medium1k_200,nomic,mean,cosine,random25,gmm50,2.0,38.0,0.151,"{1: {'Productivity': 1, 'Health': 3, 'Mental Health': 3, 'Psychology': 1, 'Self Improvement': 1, 'Science': 19, 'Technology': 8, 'Coronavirus': 6, 'Writing': 5, 'Entrepreneurship': 3, 'Art': 3, 'Culture': 1, 'Entertainment': 1}, 2: {'Productivity': 12, 'CLUSTER': 38, 'Mental Health': 12, 'Psychology': 14, 'Self Improvement': 6, 'Health': 14}, 3: {'Productivity': 59, 'Life': 6, 'Business': 30, 'Art': 68, 'Writing': 66, 'Books': 14, 'Entrepreneurship': 31, 'Self Improvement': 19, 'Mental Health': 35, 'Psychology': 35, 'Life Lessons': 5, 'Technology': 42, 'Entertainment': 8, 'Relationships': 4, 'Education': 2, 'CLUSTER': 11, 'Society': 9, 'Health': 32, 'Self': 3, 'Marketing': 25, 'Writing Tips': 5, 'Work': 8, 'Culture': 6, 'Science': 20, 'Covid 19': 2, 'Coronavirus': 6, 'Self-awareness': 5, 'Lifestyle': 7, 'Storytelling': 6, 'Food': 1, 'Climate Change': 3, 'LGBTQ': 1}}",
32,medium1k_200,nomic,mean,cosine,random25,gmm50,3.0,160.0,0.637,"{1: {'Productivity': 1, 'Health': 3, 'Mental Health': 3, 'Psychology': 1, 'Self Improvement': 1, 'Science': 19, 'Technology': 8, 'Coronavirus': 6, 'Writing': 5, 'Entrepreneurship': 3, 'Art': 3, 'Culture': 1, 'Entertainment': 1}, 2: {'Productivity': 12, 'CLUSTER': 38, 'Mental Health': 12, 'Psychology': 14, 'Self Improvement': 6, 'Health': 14}, 3: {'Productivity': 59, 'Life': 6, 'Business': 30, 'Art': 68, 'Writing': 66, 'Books': 14, 'Entrepreneurship': 31, 'Self Improvement': 19, 'Mental Health': 35, 'Psychology': 35, 'Life Lessons': 5, 'Technology': 42, 'Entertainment': 8, 'Relationships': 4, 'Education': 2, 'CLUSTER': 11, 'Society': 9, 'Health': 32, 'Self': 3, 'Marketing': 25, 'Writing Tips': 5, 'Work': 8, 'Culture': 6, 'Science': 20, 'Covid 19': 2, 'Coronavirus': 6, 'Self-awareness': 5, 'Lifestyle': 7, 'Storytelling': 6, 'Food': 1, 'Climate Change': 3, 'LGBTQ': 1}}",
33,medium1k_200,nomic,mean,cosine,random25,gmm70,1.0,57.0,0.21,"{1: {'Productivity': 14, 'Health': 2, 'Mental Health': 2, 'Psychology': 5, 'Self Improvement': 1, 'Society': 2, 'Writing': 19, 'Marketing': 8, 'Art': 20, 'Technology': 12, 'Coronavirus': 1, 'Science': 8, 'Entrepreneurship': 4, 'Life': 1, 'Books': 1, 'Business': 5}, 2: {'CLUSTER': 38, 'Mental Health': 11, 'Health': 14, 'Psychology': 15, 'Productivity': 7, 'Self Improvement': 5}, 3: {'Mental Health': 31, 'Health': 38, 'Science': 29, 'CLUSTER': 31, 'Technology': 28, 'Coronavirus': 12, 'Psychology': 24, 'Society': 6, 'Covid 19': 5, 'Culture': 7, 'Life': 4, 'Storytelling': 5, 'Relationships': 2, 'Marketing': 13, 'Business': 17, 'Entrepreneurship': 20, 'Self Improvement': 15, 'Writing': 39, 'Productivity': 29, 'Art': 39, 'Books': 7, 'Writing Tips': 3, 'Work': 5, 'Self-awareness': 6, 'Life Lessons': 4, 'Education': 1, 'LGBTQ': 1, 'Lifestyle': 4, 'Climate Change': 2, 'Self': 4, 'Food': 1, 'Entertainment': 3}}",
34,medium1k_200,nomic,mean,cosine,random25,gmm70,2.0,38.0,0.14,"{1: {'Productivity': 14, 'Health': 2, 'Mental Health': 2, 'Psychology': 5, 'Self Improvement': 1, 'Society': 2, 'Writing': 19, 'Marketing': 8, 'Art': 20, 'Technology': 12, 'Coronavirus': 1, 'Science': 8, 'Entrepreneurship': 4, 'Life': 1, 'Books': 1, 'Business': 5}, 2: {'CLUSTER': 38, 'Mental Health': 11, 'Health': 14, 'Psychology': 15, 'Productivity': 7, 'Self Improvement': 5}, 3: {'Mental Health': 31, 'Health': 38, 'Science': 29, 'CLUSTER': 31, 'Technology': 28, 'Coronavirus': 12, 'Psychology': 24, 'Society': 6, 'Covid 19': 5, 'Culture': 7, 'Life': 4, 'Storytelling': 5, 'Relationships': 2, 'Marketing': 13, 'Business': 17, 'Entrepreneurship': 20, 'Self Improvement': 15, 'Writing': 39, 'Productivity': 29, 'Art': 39, 'Books': 7, 'Writing Tips': 3, 'Work': 5, 'Self-awareness': 6, 'Life Lessons': 4, 'Education': 1, 'LGBTQ': 1, 'Lifestyle': 4, 'Climate Change': 2, 'Self': 4, 'Food': 1, 'Entertainment': 3}}",
35,medium1k_200,nomic,mean,cosine,random25,gmm70,3.0,134.0,0.494,"{1: {'Productivity': 14, 'Health': 2, 'Mental Health': 2, 'Psychology': 5, 'Self Improvement': 1, 'Society': 2, 'Writing': 19, 'Marketing': 8, 'Art': 20, 'Technology': 12, 'Coronavirus': 1, 'Science': 8, 'Entrepreneurship': 4, 'Life': 1, 'Books': 1, 'Business': 5}, 2: {'CLUSTER': 38, 'Mental Health': 11, 'Health': 14, 'Psychology': 15, 'Productivity': 7, 'Self Improvement': 5}, 3: {'Mental Health': 31, 'Health': 38, 'Science': 29, 'CLUSTER': 31, 'Technology': 28, 'Coronavirus': 12, 'Psychology': 24, 'Society': 6, 'Covid 19': 5, 'Culture': 7, 'Life': 4, 'Storytelling': 5, 'Relationships': 2, 'Marketing': 13, 'Business': 17, 'Entrepreneurship': 20, 'Self Improvement': 15, 'Writing': 39, 'Productivity': 29, 'Art': 39, 'Books': 7, 'Writing Tips': 3, 'Work': 5, 'Self-awareness': 6, 'Life Lessons': 4, 'Education': 1, 'LGBTQ': 1, 'Lifestyle': 4, 'Climate Change': 2, 'Self': 4, 'Food': 1, 'Entertainment': 3}}",
36,medium1k_200,nomic,mean,cosine,knn50,kmeans50,1.0,11.0,0.044,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Writing': 16, 'Mental Health': 18, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Science': 41, 'Mental Health': 35, 'Health': 47, 'Psychology': 38, 'Self Improvement': 21, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Coronavirus': 14, 'Life Lessons': 5, 'Self': 4, 'Society': 11, 'Self-awareness': 7, 'Lifestyle': 8, 'Life': 4, 'Business': 33, 'Entrepreneurship': 32, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Finance': 1, 'Entertainment': 8, 'Relationships': 4, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
37,medium1k_200,nomic,mean,cosine,knn50,kmeans50,2.0,49.0,0.195,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Writing': 16, 'Mental Health': 18, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Science': 41, 'Mental Health': 35, 'Health': 47, 'Psychology': 38, 'Self Improvement': 21, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Coronavirus': 14, 'Life Lessons': 5, 'Self': 4, 'Society': 11, 'Self-awareness': 7, 'Lifestyle': 8, 'Life': 4, 'Business': 33, 'Entrepreneurship': 32, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Finance': 1, 'Entertainment': 8, 'Relationships': 4, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
38,medium1k_200,nomic,mean,cosine,knn50,kmeans50,3.0,187.0,0.745,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Writing': 16, 'Mental Health': 18, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Science': 41, 'Mental Health': 35, 'Health': 47, 'Psychology': 38, 'Self Improvement': 21, 'Writing': 66, 'Productivity': 52, 'Art': 63, 'Education': 2, 'Books': 13, 'Technology': 54, 'Coronavirus': 14, 'Life Lessons': 5, 'Self': 4, 'Society': 11, 'Self-awareness': 7, 'Lifestyle': 8, 'Life': 4, 'Business': 33, 'Entrepreneurship': 32, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Finance': 1, 'Entertainment': 8, 'Relationships': 4, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
39,medium1k_200,nomic,mean,cosine,knn50,kmeans70,1.0,10.0,0.037,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 2}, 2: {'Productivity': 13, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Mental Health': 22, 'Business': 18, 'Technology': 30, 'Psychology': 24, 'Life': 5, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Books': 8, 'Coronavirus': 7, 'Health': 29, 'Life Lessons': 4, 'Science': 23, 'Work': 3, 'Entertainment': 8}, 3: {'Productivity': 54, 'Life': 5, 'Business': 33, 'Art': 65, 'Writing': 69, 'Psychology': 37, 'Technology': 54, 'Mental Health': 34, 'Books': 13, 'Entrepreneurship': 33, 'Self Improvement': 20, 'Society': 11, 'Self-awareness': 7, 'Self': 4, 'Health': 45, 'Science': 40, 'Lifestyle': 8, 'Coronavirus': 13, 'Life Lessons': 4, 'Work': 7, 'Marketing': 27, 'Finance': 1, 'Writing Tips': 5, 'Storytelling': 6, 'Education': 2, 'Covid 19': 6, 'Entertainment': 8, 'Culture': 9, 'Relationships': 4, 'LGBTQ': 1, 'Climate Change': 4, 'Food': 1}}",
40,medium1k_200,nomic,mean,cosine,knn50,kmeans70,2.0,69.0,0.255,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 2}, 2: {'Productivity': 13, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Mental Health': 22, 'Business': 18, 'Technology': 30, 'Psychology': 24, 'Life': 5, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Books': 8, 'Coronavirus': 7, 'Health': 29, 'Life Lessons': 4, 'Science': 23, 'Work': 3, 'Entertainment': 8}, 3: {'Productivity': 54, 'Life': 5, 'Business': 33, 'Art': 65, 'Writing': 69, 'Psychology': 37, 'Technology': 54, 'Mental Health': 34, 'Books': 13, 'Entrepreneurship': 33, 'Self Improvement': 20, 'Society': 11, 'Self-awareness': 7, 'Self': 4, 'Health': 45, 'Science': 40, 'Lifestyle': 8, 'Coronavirus': 13, 'Life Lessons': 4, 'Work': 7, 'Marketing': 27, 'Finance': 1, 'Writing Tips': 5, 'Storytelling': 6, 'Education': 2, 'Covid 19': 6, 'Entertainment': 8, 'Culture': 9, 'Relationships': 4, 'LGBTQ': 1, 'Climate Change': 4, 'Food': 1}}",
41,medium1k_200,nomic,mean,cosine,knn50,kmeans70,3.0,188.0,0.694,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 2}, 2: {'Productivity': 13, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Mental Health': 22, 'Business': 18, 'Technology': 30, 'Psychology': 24, 'Life': 5, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Books': 8, 'Coronavirus': 7, 'Health': 29, 'Life Lessons': 4, 'Science': 23, 'Work': 3, 'Entertainment': 8}, 3: {'Productivity': 54, 'Life': 5, 'Business': 33, 'Art': 65, 'Writing': 69, 'Psychology': 37, 'Technology': 54, 'Mental Health': 34, 'Books': 13, 'Entrepreneurship': 33, 'Self Improvement': 20, 'Society': 11, 'Self-awareness': 7, 'Self': 4, 'Health': 45, 'Science': 40, 'Lifestyle': 8, 'Coronavirus': 13, 'Life Lessons': 4, 'Work': 7, 'Marketing': 27, 'Finance': 1, 'Writing Tips': 5, 'Storytelling': 6, 'Education': 2, 'Covid 19': 6, 'Entertainment': 8, 'Culture': 9, 'Relationships': 4, 'LGBTQ': 1, 'Climate Change': 4, 'Food': 1}}",
42,medium1k_200,nomic,mean,cosine,knn50,gmm50,1.0,1.0,0.004,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 44, 'Self Improvement': 20, 'Mental Health': 37, 'Books': 14, 'Technology': 56, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Lifestyle': 8, 'Self-awareness': 7, 'Self': 4, 'Life Lessons': 5, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Culture': 9, 'LGBTQ': 1, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Storytelling': 6, 'Climate Change': 4, 'Food': 1}}",
43,medium1k_200,nomic,mean,cosine,knn50,gmm50,2.0,49.0,0.195,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 44, 'Self Improvement': 20, 'Mental Health': 37, 'Books': 14, 'Technology': 56, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Lifestyle': 8, 'Self-awareness': 7, 'Self': 4, 'Life Lessons': 5, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Culture': 9, 'LGBTQ': 1, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Storytelling': 6, 'Climate Change': 4, 'Food': 1}}",
44,medium1k_200,nomic,mean,cosine,knn50,gmm50,3.0,199.0,0.793,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 44, 'Self Improvement': 20, 'Mental Health': 37, 'Books': 14, 'Technology': 56, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Lifestyle': 8, 'Self-awareness': 7, 'Self': 4, 'Life Lessons': 5, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Culture': 9, 'LGBTQ': 1, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Storytelling': 6, 'Climate Change': 4, 'Food': 1}}",
